id_sub,t_sub,lifetime,cause,level
18290737.0,34250.11826538,0.003824453000561334,0,-6
18290793.0,34250.122188711,0.002878508996218443,0,-4
18290838.0,34250.125182156,0.01608371800102759,0,-5
18291165.0,34250.141395469,0.003590532003727276,0,-6
18291275.0,34250.145127429,0.0020377659966470674,0,-4
18291334.0,34250.147287634,0.014759309000510257,0,-5
18291715.0,34250.162162958,0.004167825005424675,0,-6
18291916.0,34250.166442292,0.002177292000851594,0,-4
18291991.0,34250.168721071,0.02386218799802009,0,-5
18292501.0,34250.192735934,0.0035902880044886842,0,-6
18292582.0,34250.196446502,0.0023757700037094764,0,-4
18292645.0,34250.198937364,0.3165732399938861,0,-5
18298729.0,34250.515636631,0.0036614960044971667,0,-6
18298826.0,34250.519419388,0.0024889889973565005,0,-4
18298903.0,34250.522019866,1.3961059779976495,0,-5
18333357.0,34251.918233582,0.003648304002126679,0,-6
18333652.0,34251.92199976,0.0023254440020537004,0,-4
18333775.0,34251.924428339,0.10431181300373282,0,-5
18340262.0,34252.028870194,0.004013234996818937,0,-6
18341360.0,34252.033035928,0.003104602001258172,0,-4
18342535.0,34252.036267479,0.011087619997852016,0,-5
18344659.0,34252.047523286,0.0036196280052536167,0,-6
18344995.0,34252.051266088,0.00191277500562137,0,-4
18345223.0,34252.053304992,1.374034913998912,0,-5
18194101.0,34246.036138083,10.163052228999732,0,0
18430161.0,34256.198160234,3.861813183997583,0,-6
18430228.0,34256.200894684,5.876041543997417,0,0
18623148.0,34262.078737778,3.5633751610002946,0,0
18813442.0,34269.583683523,0.9199216209963197,0,-11
18813484.0,34269.587736529,2.8142113630019594,0,0
16352638.0,34201.290951337,72.28960919499514,1,-9
18352030.0,34252.170820716,21.985763425000187,0,-1
16799433.0,34205.919446318,69.4543989839949,1,-1
18966862.0,34275.409932589,1.3489184260033653,0,0
18966278.0,34275.373462102,5.199235767002392,1,-16
16352638.0,34201.290951337,84.30869125199388,1,-9
18819065.0,34269.863964995,17.966341676998127,0,-6
19225649.0,34285.648225189,6.960231739001756,0,7
19455584.0,34296.084965345,1.2333607809996465,0,5
19626727.0,34303.774660722,0.00010963099339278415,0,-17
19626737.0,34303.774770353,0.11165333500684937,0,-16
19620235.0,34303.449611048,0.7338585919933394,0,-19
19628332.0,34303.886308993,3.8760051950011984,0,0
19731576.0,34307.762428852,0.04332738000084646,0,-10
19732295.0,34307.805874894,0.09495278100075666,0,0
19733687.0,34307.900942432,0.005148340998857748,0,-5
19733813.0,34307.906216008,0.06872634399769595,0,5
19736143.0,34307.975053503,0.11689180699613644,0,-5
19741993.0,34308.092061183,1.076114253999549,0,5
19774189.0,34309.168318168,0.0029548020029324107,0,0
19774402.0,34309.171441654,0.0007713540035183541,0,5
19774450.0,34309.172333237,0.6420803779983544,0,0
19793043.0,34309.81452914,0.006012621000991203,0,-1
19793184.0,34309.820660363,0.0060171809964231215,0,-2
19793341.0,34309.82678364,0.047673975001089275,0,-3
19794320.0,34309.874562124,0.06046145800064551,0,-4
19653110.0,34304.259734597,5.8676237410036265,0,0
19653140.0,34304.261362122,5.867544255997927,0,10
19795607.0,34309.935135681,0.3153073060020688,0,-6
19818565.0,34310.250559105,1.1057555090010283,0,-13
19848635.0,34311.357388158,0.002783021001960151,0,19
19848679.0,34311.360279008,0.0005742780049331486,0,14
19848701.0,34311.360956531,0.002414526999928057,0,19
19853755.0,34311.699723191,0.09448627899837447,0,1
19855681.0,34311.796544935,0.0017104899961850606,0,14
19855846.0,34311.800646487,1.122841298005369,0,14
19733385.0,34307.879459182,5.054346635006368,0,-5
19879088.0,34312.938942044,0.061717363001662306,0,1
19889461.0,34313.557139671,0.4547859209997114,0,19
19902040.0,34314.09084148,0.20060609599750023,0,22
19927296.0,34315.386256898,0.570799518005515,0,19
19959867.0,34317.49330948,0.00026995799998985603,0,13
19873217.0,34312.581975757,5.425818800998968,0,14
20301070.0,34331.641287078,2.671795952002867,0,-7
20343986.0,34334.31308303,0.00013962999946670607,0,0
20344002.0,34334.31322266,8.909399912226945e-05,0,-25
20344280.0,34334.338100575,0.09695854900201084,0,24
20298432.0,34331.473240382,3.125476011999126,0,-31
20344005.0,34334.313311754,0.33757523000531364,0,-25
20350495.0,34334.650886984,0.00010363799810875207,0,-66
20350503.0,34334.650990622,0.12509982800111175,0,-44
20353511.0,34334.77609045,0.06628155699581839,0,-42
20355018.0,34334.842372007,2.146684006002033,0,-36
19183169.0,34284.295033251,54.27371884499735,1,7
20410319.0,34336.989056013,1.579732113998034,0,-33
20437784.0,34338.57998244,0.0001903629963635467,0,-1
20254663.0,34329.733823743,8.913280934997601,0,-11
20443473.0,34338.718822066,0.05304576799971983,0,-10
20455022.0,34339.18248368,0.08440959399740677,0,-14
20457452.0,34339.302889099,0.0036561050001182593,0,-1
20465048.0,34339.643435975,0.0011723550051101483,0,-1
20439224.0,34338.600258933,3.211181487000431,0,-5
20509697.0,34341.867704809,0.00881140399724245,0,2
19314473.0,34289.50116176,56.411298059996625,1,-14
19314473.0,34289.50116176,56.650090663999435,1,-14
19314473.0,34289.50116176,56.8411724539983,1,-14
20618589.0,34346.440109442,0.00031096699967747554,0,-41
20618667.0,34346.440420409,1.1256865949981147,0,-38
20674653.0,34348.42300045,0.0016328990022884682,0,-1
19959875.0,34317.493706265,31.342553533999308,1,1
20675051.0,34348.424633349,1.6483109289983986,0,-1
20680696.0,34348.568679879,2.5578280500049004,0,1
20753796.0,34350.072944278,2.6722821570001543,0,-1
20779824.0,34351.126507929,1.6190341469991836,0,0
20753785.0,34350.072817915,7.260133250994841,0,-5
20753787.0,34350.072840096,7.261635887000011,0,5
20725771.0,34349.294726903,8.595850586003507,0,0
20812082.0,34352.745226435,5.1782987199985655,0,-1
20905551.0,34357.923525155,0.018951256999571342,0,-1
20812087.0,34352.745542076,7.002587516995845,0,1
20935475.0,34359.748129593,2.396259180000925,0,11
20897618.0,34357.318056809,10.077450827993744,1,-33
18433707.0,34256.455858105,110.93964953199611,1,2
20905834.0,34357.944012686,9.549584197004151,0,6
21033157.0,34363.905448106,4.722391750001407,0,11
21134462.0,34368.627839856,0.00045240100007504225,0,9
20905547.0,34357.923410664,11.794700635997287,0,-5
21116099.0,34367.521110338,9.01682450500084,0,-8
21116125.0,34367.52287082,9.016738403995987,0,0
21200354.0,34372.184220624,5.363341335993027,0,0
21294878.0,34378.426210489,0.010143633997358847,0,-1
21158422.0,34369.757504506,10.8823832449998,0,0
21294996.0,34378.43741492,2.2143216530021164,0,-1
21283697.0,34377.54767164,4.459394051002164,0,-3
21343808.0,34380.705832358,6.1437018159995205,0,0
21342263.0,34380.689368228,11.007291152003745,0,-4
19808492.0,34310.049966007,85.79487259300367,1,-27
19808492.0,34310.049966007,85.79487259300367,1,-27
21638597.0,34395.851552647,0.17199952399823815,0,-5
21655826.0,34396.023552171,0.012453114999516401,0,-3
21656537.0,34396.036005286,0.751098542001273,0,-1
21748178.0,34400.045403237,0.25055743199482094,0,-1
21748178.0,34400.045403237,0.25634594399889465,0,-1
21691830.0,34397.662058021,4.493575699001667,0,3
21798025.0,34402.151569693,4.3925305450029555,0,-1
21866417.0,34406.544100238,2.781918736996886,0,0
21683768.0,34397.204422176,15.21810403100244,0,0
21897713.0,34408.770761376,4.20206369600055,0,4
21283999.0,34377.568087689,37.19737504600198,1,-7
21284027.0,34377.569715065,37.19574766999722,1,0
21873101.0,34407.025340387,7.980609252997965,0,0
21980296.0,34414.718329966,4.804582635995757,0,-7
21866417.0,34406.544100238,12.98046384099871,0,0
22051475.0,34419.524564079,0.001355473999865353,0,-3
22051487.0,34419.525919553,0.00581578000128502,0,-1
22051567.0,34419.531735333,0.20388624299812363,0,13
22059573.0,34419.735621576,0.002706988001591526,0,14
22060902.0,34419.745590164,0.05138042400358245,0,16
22225266.0,34431.280330668,0.0023378469995805062,0,0
22186452.0,34427.758013538,5.2474930550015415,0,0
22255951.0,34433.007516692,0.7149491450036294,0,-35
22257515.0,34433.081192553,1.0064568599991617,0,8
22265568.0,34433.682478957,2.217411279998487,0,35
18041087.0,34240.026825796,204.02991222299897,1,-15
22426284.0,34444.056733885,0.07962316199700581,0,17
17794177.0,34232.573694017,211.64369390399952,1,-14
22426277.0,34444.056320319,0.40766190599970287,0,-20
22295829.0,34435.906900805,10.072228896002343,0,-27
21866410.0,34406.543623358,39.46565857400128,0,-5
17454308.0,34223.367706865,226.4887542389988,0,-4
22453396.0,34445.985190929,5.348491008000565,0,0
22532942.0,34451.22412782,0.10967338200134691,0,-29
22534491.0,34451.333801202,0.010213636000116821,0,-24
22611872.0,34457.077726405,0.016133500001160428,0,0
22582524.0,34454.740158633,5.542190339998342,0,-1
22615729.0,34457.093859905,3.1911380630044732,0,1
22709259.0,34463.689095946,0.564361695003754,0,0
22671751.0,34460.285165244,4.662524704996031,0,-5
22727904.0,34464.965303193,3.9353762800019467,0,0
22777513.0,34468.581697123,0.42300403700210154,0,0
22839312.0,34473.573145284,3.851801559001615,0,-4
22839315.0,34473.573332478,4.636662819997582,0,0
22897386.0,34478.024002516,0.1860331989955739,0,-3
22672038.0,34460.314919729,21.724364826004603,1,-5
22891526.0,34477.427818778,5.0229472589999205,0,0
22899424.0,34478.210118482,5.758997379998618,0,0
22959293.0,34482.622958942,1.346280838995881,0,-26
22975020.0,34483.969239781,0.0002638529986143112,0,-28
22853250.0,34474.441113806,9.858211443999608,0,67
22955746.0,34482.38592497,2.6222967749999953,0,0
22975033.0,34483.969503634,1.039024800003972,0,-25
22991791.0,34485.008528434,0.029622436995850876,0,-24
22975021.0,34483.969240837,1.0860792889943696,0,0
22997265.0,34485.038310834,0.017120684999099467,0,-24
22998829.0,34485.055431519,0.00012720199447358027,0,-28
22998840.0,34485.055558721,1.451720805001969,0,-24
23022124.0,34486.507279526,0.47320630000467645,0,-21
22998831.0,34485.055447216,1.9251283979974687,0,0
23027289.0,34486.980654869,0.00028261799889151007,0,-21
22998802.0,34485.055230465,1.9262009459998808,0,-1
23027406.0,34486.981431411,0.002120241006196011,0,7
23027303.0,34486.98070208,0.0029338120002648793,0,-7
23027353.0,34486.980937487,0.002787990997603629,0,-20
23027499.0,34486.983551652,0.0002100749989040196,0,-1
23027504.0,34486.983725478,0.00010403100168332458,0,-21
23027508.0,34486.983761727,0.00014304399519460276,0,7
23027505.0,34486.983730682,0.00024843100254656747,0,0
23027511.0,34486.983829509,0.00023539600078947842,0,-19
23027512.0,34486.983904771,0.0001664709998294711,0,-1
23027518.0,34486.984064905,0.00018696799816098064,0,-21
23027520.0,34486.984071242,0.0002779019996523857,0,8
23027519.0,34486.984067782,0.000361442995199468,0,0
23027524.0,34486.984251873,0.0002702959973248653,0,-19
23027529.0,34486.984349144,0.0002191010062233545,0,-1
23027550.0,34486.984522169,0.00012962899927515537,0,-21
23027552.0,34486.984568245,0.0001652149949222803,0,9
23027551.0,34486.984523738,0.00028510799893410876,0,0
23027556.0,34486.984651798,0.0002393160029896535,0,-19
23027562.0,34486.98473346,0.00016956699982983992,0,-1
23027569.0,34486.984903027,0.00012798900570487604,0,10
23027568.0,34486.984899376,0.00020968899480067194,0,0
23027566.0,34486.984891114,0.0002242720001959242,0,-21
23027573.0,34486.985031016,0.0001913899977807887,0,-1
23027581.0,34486.985198669,0.022193534001416992,0,0
23027577.0,34486.985115386,0.022284528997261077,0,-19
23027583.0,34486.985222406,0.022200038001756184,0,11
23027908.0,34487.007399915,0.0001112970057874918,0,-20
23027914.0,34487.007488731,2.7413007046561688e-05,0,-19
23027915.0,34487.007511212,0.00019211199833080173,0,-21
23027928.0,34487.007703324,1.0203481130010914,0,-20
23027924.0,34487.007610712,1.021721436001826,0,-7
23052513.0,34488.028258695,0.001695671999186743,0,-20
23074935.0,34489.271409129,0.0026168789991061203,0,5
23052643.0,34488.029446081,1.2472302990063326,0,0
23052634.0,34488.029250956,1.2475298339995788,0,-1
23075282.0,34489.27678079,0.00012619300105143338,0,-1
23075283.0,34489.276796908,0.00019941399659728631,0,-13
23075292.0,34489.276906983,0.00019359499856363982,0,-1
23075306.0,34489.277100578,0.10642893800104503,0,14
23075305.0,34489.277089553,0.1065236950016697,0,0
23080371.0,34489.383529516,0.00019297000108053908,0,-1
23080380.0,34489.383722486,0.00011449199519120157,0,22
23080379.0,34489.383718537,0.0001919860005727969,0,-7
23080385.0,34489.383836978,0.00017986300372285768,0,-1
23022123.0,34486.507158651,3.497943476999353,0,0
23080394.0,34489.384016841,0.6212128749975818,0,23
23080392.0,34489.384011627,0.6213082690010197,0,0
23089014.0,34490.005229716,0.00020848800340900198,0,-1
23089025.0,34490.00544034,7.132199971238151e-05,0,-25
23089024.0,34490.005438204,0.00026019299548352137,0,-1
23089037.0,34490.00560818,0.00016085099923657253,0,-17
23089042.0,34490.005698397,0.00017436999769415706,0,-1
23075120.0,34489.274026008,0.740633262998017,0,9
23089051.0,34490.005872767,0.008886674004315864,0,18
23089049.0,34490.005869626,0.008974675998615567,0,0
23089383.0,34490.014759441,0.00018754800112219527,0,-1
23089380.0,34490.014659271,0.05771211799583398,0,10
23089394.0,34490.014946989,0.05753360800008522,0,19
23089393.0,34490.014943025,0.057617726997705176,0,0
23090721.0,34490.072480597,0.00017843199748313054,0,-1
23090724.0,34490.072659029,0.1506383910018485,0,-1
23090725.0,34490.072662251,0.15071943300426938,0,-20
23092758.0,34490.22329742,0.00019332199735799804,0,-1
23101672.0,34490.898178509,0.20873559699975885,0,29
23092768.0,34490.223490742,0.8835383179975906,0,21
23092766.0,34490.223480627,0.883637140999781,0,0
23105970.0,34491.10702906,0.00019012300617760047,0,-1
23105975.0,34491.107234261,6.097000004956499e-05,0,-22
23105973.0,34491.107219183,0.00027901899738935754,0,-1
23105984.0,34491.107393587,0.00017857400234788656,0,-17
23105988.0,34491.107498202,0.00017686500359559432,0,-1
23105993.0,34491.107675067,0.13498424899444217,0,18
23105992.0,34491.107662041,0.13508337999519426,0,0
23109459.0,34491.242659316,0.0001823210041038692,0,-1
23109455.0,34491.242542816,0.2399934370041592,0,28
23109467.0,34491.242841637,0.23981072099559242,0,-1
23109469.0,34491.242848003,0.2398838049994083,0,-19
23113999.0,34491.482652358,0.00017177800327772275,0,-1
23114006.0,34491.482830489,0.4046393579992582,0,-20
23114004.0,34491.482824136,0.40468751899607014,0,-1
23118337.0,34491.887572791,3.352600469952449e-05,0,1
23118341.0,34491.887697516,1.9954717539949343,0,0
23118335.0,34491.887511655,1.9956910670007346,0,-1
23139185.0,34493.883292357,1.3860997569281608e-05,0,1
23090718.0,34490.072371389,3.811126967004384,0,11
23080366.0,34489.383398983,4.933777184000064,0,38
23139190.0,34493.883498356,1.3009188659998472,0,14
23159081.0,34495.184417222,0.3104908669993165,0,15
23118331.0,34491.887391067,6.6025364239976625,0,-2
23139187.0,34493.883394843,4.606748558006075,0,0
23139180.0,34493.883202722,4.60696553800517,0,-1
23200873.0,34498.490260965,2.9581999115180224e-05,0,1
23200875.0,34498.490380566,0.27973265400214586,0,0
23200872.0,34498.49016826,0.27997558399511036,0,-1
23204536.0,34498.770223072,1.6047000826802105e-05,0,1
20652047.0,34347.565963644,152.34663705999992,1,-5
23204531.0,34498.770033436,1.3107748050024384,0,-1
23204534.0,34498.770143844,1.346115460000874,0,-1
23256880.0,34500.54489756,0.1832851959989057,0,18
23139178.0,34493.883076331,8.405376295995666,0,-3
23204537.0,34498.77033405,3.5311746789957397,0,0
23235109.0,34500.116259304,2.1852791479977896,0,0
23298897.0,34502.301625051,3.279700467828661e-05,0,1
23298900.0,34502.301752546,0.41820177599583985,0,0
23298886.0,34502.301538452,0.4184732710054959,0,-1
23304846.0,34502.720059199,3.921000461559743e-05,0,1
23265626.0,34500.728182756,2.2757837059980375,0,19
23200868.0,34498.490053727,5.252821909001796,0,-3
23242423.0,34500.268836694,6.098807528003817,0,0
23308996.0,34503.003966462,3.3768028060003417,0,25
23304854.0,34502.720197705,3.834455349999189,0,0
23304841.0,34502.720011723,3.8346789309944143,0,-1
23385858.0,34506.554769531,3.1896001019049436e-05,0,1
23388640.0,34506.594572627,0.4157361129982746,0,28
23401417.0,34507.01030874,0.00787634000153048,0,9
23385862.0,34506.554896311,0.4635629490003339,0,0
23385856.0,34506.554690654,0.46399348200066015,0,-1
23401727.0,34507.018572005,0.00018250400171382353,0,-6
23401735.0,34507.018684136,0.0001835650036809966,0,-1
23401749.0,34507.018867701,0.0005081470008008182,0,7
23401746.0,34507.018849449,0.0005972060025669634,0,0
23401765.0,34507.019375848,0.0001709809948806651,0,-1
23401762.0,34507.019267491,0.0059737830015365034,0,15
23401779.0,34507.019546829,0.005795728000521194,0,8
23401778.0,34507.01953882,0.005880639000679366,0,0
23401919.0,34507.025342557,0.0001839990000007674,0,-1
23401929.0,34507.025526556,0.1119662490018527,0,9
23401928.0,34507.025525383,0.11205573600454954,0,0
23404340.0,34507.137492805,0.0001956330015673302,0,-1
23404332.0,34507.137381951,0.009202840003126767,0,14
23404357.0,34507.137688438,0.009005455998703837,0,10
23404356.0,34507.137687495,0.009088083999813534,0,0
23405016.0,34507.146693894,0.00020954100182279944,0,-1
23405031.0,34507.146903435,0.0009221360014635138,0,11
23405028.0,34507.146871631,0.001027368001814466,0,0
23405070.0,34507.147825571,0.00017784599913284183,0,-1
23405080.0,34507.148003417,0.00023898099607322365,0,12
23405078.0,34507.147992939,0.00033072000223910436,0,0
23405086.0,34507.148242398,0.0001847380044637248,0,-1
23405091.0,34507.148322901,0.0011370560023351572,0,15
23405100.0,34507.148427136,0.0011267789959674701,0,13
23405097.0,34507.148422629,0.001211763003084343,0,0
23405159.0,34507.149553915,0.00018878200353356078,0,-1
23322394.0,34503.746294753,5.347975459997542,0,1
23405167.0,34507.149742697,1.9450216479963274,0,14
23405165.0,34507.149728052,1.9451308070056257,0,0
23449699.0,34509.094628024,0.9150719989993377,0,0
23449710.0,34509.09497346,0.9401805860034074,0,0
23449703.0,34509.094764345,0.9404200560020399,0,-1
23466980.0,34510.035268917,2.368899731663987e-05,0,1
23466976.0,34510.035076357,0.0037081539994687773,0,-3
23467042.0,34510.037654957,0.010467375002917834,0,11
23466981.0,34510.035384924,0.5515612220042385,0,0
23466978.0,34510.035184401,0.5518009639999946,0,-1
23477828.0,34510.587070013,3.6527999327518046e-05,0,1
23477815.0,34510.586863005,0.0014290830004028976,0,-1
23477818.0,34510.586985365,1.406757523000124,0,-1
23506824.0,34511.993742888,0.0024370780010940507,0,0
23477840.0,34510.587199557,1.5994639480049955,0,0
23507124.0,34511.996179966,0.19052848200226435,0,0
23513516.0,34512.186780777,3.200599894626066e-05,0,1
23513506.0,34512.18657372,0.003982540001743473,0,-1
23298883.0,34502.301420235,9.912433769000927,0,-2
23385854.0,34506.5545624,6.099170472996775,0,-1
23513522.0,34512.186909182,0.5136452260048827,0,0
23513511.0,34512.186708448,0.5138771259953501,0,-1
23543732.0,34512.700666844,3.4201999369543046e-05,0,1
23543724.0,34512.700471786,0.08637326399912126,0,-3
23562669.0,34513.33806667,0.04873159699491225,0,3
23581939.0,34514.44123658,0.00633161400037352,0,5
23651493.0,34517.939553693,0.06585284799803048,0,-11
18966278.0,34275.373462102,244.21199400200567,1,-16
18966278.0,34275.373462102,244.21200775200123,1,-16
23652780.0,34518.005406541,1.581190842000069,0,-13
23677962.0,34519.586380187,0.0044513429966173135,0,-10
23678050.0,34519.59083153,0.6311232080042828,0,-4
23717865.0,34522.239472453,0.001132232995587401,0,-1
23677968.0,34519.586597383,2.666625739002484,0,-14
23687913.0,34520.221954738,2.031731247996504,0,-7
23718170.0,34522.253685986,0.0017522130001452751,0,-6
23718233.0,34522.255438199,1.4601687190006487,0,-5
23741377.0,34523.715606918,0.00044393599819159135,0,-4
23741430.0,34523.716050854,0.0006242730014491826,0,-3
23741499.0,34523.716675127,0.0020506700020632707,0,-1
23741628.0,34523.718725797,0.0005627779974020086,0,3
23741659.0,34523.719288575,0.0021109560038894415,0,7
23741777.0,34523.721399531,0.0063811669970164075,0,9
23742001.0,34523.728464488,3.628277658004663,0,7
23584843.0,34514.609819579,15.000057014003687,0,57
23808011.0,34527.356742146,4.125808253993455,0,-1
23304833.0,34502.719868382,30.003549283996108,0,-3
23718155.0,34522.253223122,12.500739170995075,0,-37
23910183.0,34534.726580801,0.028339437005342916,0,-7
23866012.0,34531.4825504,3.424091053006123,0,-2
23912173.0,34534.906641453,0.4098468509982922,0,-36
23910496.0,34534.753962293,0.6192475510033546,0,-14
23917321.0,34535.316488304,0.05703107600129442,0,-28
23917889.0,34535.373623944,0.058764469002198894,0,0
23917888.0,34535.37351938,0.566131374995166,0,-26
23923527.0,34535.939650755,0.0013548839997383766,0,-24
23923539.0,34535.941005639,0.002550538003561087,0,-23
23923565.0,34535.943556177,0.00034251200122525916,0,-19
23923572.0,34535.943898689,0.0012624369992408901,0,-17
23923594.0,34535.945161126,0.1755609679967165,0,-25
23925565.0,34536.120722094,0.11946201600221684,0,-23
23552250.0,34512.857300173,25.845189309002308,1,4
23955837.0,34538.702883268,0.00027847199817188084,0,2
23926836.0,34536.24018411,2.463103770998714,0,-26
23955845.0,34538.70316174,0.0025810880033532158,0,15
23955875.0,34538.70406597,0.002938860998256132,0,4
23968269.0,34539.552325417,0.004155319002165925,0,3
23944798.0,34537.851270428,1.728261627999018,0,5
23982445.0,34540.086255645,0.010183081001741812,0,0
23955851.0,34538.703287881,1.3962543020024896,0,5
